variable,importance,cumulative,rank
l_CLI58,0.7511464315672096,0.7511464315672096,1
l_CLI26,0.12014015240040392,0.8712865839676135,2
l_CLI30,0.03612195940639311,0.9074085433740066,3
l_SOL35,0.03261262887782275,0.9400211722518294,4
u_SOL23,0.01701528354791672,0.957036455799746,5
l_TOP102,0.012924434327496731,0.9699608901272427,6
u_LAC2,0.010490842436277266,0.98045173256352,7
l_SOL31,0.008837803088880452,0.9892895356524005,8
u_LAC6,0.004898278524323496,0.994187814176724,9
u_SOL27,0.0017878456021852257,0.9959756597789092,10
l_SOL10,0.0013432233417138752,0.9973188831206231,11
l_SOL11,0.0013271601249114082,0.9986460432455345,12
l_TOP76,0.0008965986035916429,0.9995426418491261,13
u_LAC12,0.0004470176828600415,0.9999896595319862,14
l_TOP53,1.0340468013754724e-05,0.9999999999999999,15
l_TOP8,0.0,0.9999999999999999,16
l_TOP79,0.0,0.9999999999999999,17
l_TOP78,0.0,0.9999999999999999,18
l_TOP91,0.0,0.9999999999999999,19
l_TOP83,0.0,0.9999999999999999,20
l_TOP85,0.0,0.9999999999999999,21
l_TOP87,0.0,0.9999999999999999,22
l_TOP21,0.0,0.9999999999999999,23
l_TOP89,0.0,0.9999999999999999,24
l_TOP9,0.0,0.9999999999999999,25
l_TOP90,0.0,0.9999999999999999,26
l_TOP28,0.0,0.9999999999999999,27
l_TOP75,0.0,0.9999999999999999,28
u_CLI27,0.0,0.9999999999999999,29
u_CLI51,0.0,0.9999999999999999,30
u_CLI47,0.0,0.9999999999999999,31
u_CLI39,0.0,0.9999999999999999,32
u_CLI35,0.0,0.9999999999999999,33
u_CLI31,0.0,0.9999999999999999,34
u_CLI3,0.0,0.9999999999999999,35
u_CLI23,0.0,0.9999999999999999,36
l_TOP93,0.0,0.9999999999999999,37
u_CLI19,0.0,0.9999999999999999,38
u_CLI15,0.0,0.9999999999999999,39
u_CLI11,0.0,0.9999999999999999,40
l_TOP99,0.0,0.9999999999999999,41
l_TOP97,0.0,0.9999999999999999,42
l_TOP20,0.0,0.9999999999999999,43
l_TOP92,0.0,0.9999999999999999,44
l_TOP23,0.0,0.9999999999999999,45
l_TOP3,0.0,0.9999999999999999,46
l_TOP41,0.0,0.9999999999999999,47
l_TOP48,0.0,0.9999999999999999,48
l_TOP47,0.0,0.9999999999999999,49
l_TOP45,0.0,0.9999999999999999,50
l_TOP44,0.0,0.9999999999999999,51
l_TOP43,0.0,0.9999999999999999,52
l_TOP42,0.0,0.9999999999999999,53
l_TOP40,0.0,0.9999999999999999,54
l_TOP49,0.0,0.9999999999999999,55
l_TOP39,0.0,0.9999999999999999,56
l_TOP38,0.0,0.9999999999999999,57
l_TOP35,0.0,0.9999999999999999,58
l_TOP32,0.0,0.9999999999999999,59
l_TOP30,0.0,0.9999999999999999,60
l_TOP27,0.0,0.9999999999999999,61
l_TOP26,0.0,0.9999999999999999,62
l_TOP51,0.0,0.9999999999999999,63
l_TOP74,0.0,0.9999999999999999,64
l_TOP67,0.0,0.9999999999999999,65
l_TOP73,0.0,0.9999999999999999,66
l_TOP72,0.0,0.9999999999999999,67
u_CLI55,0.0,0.9999999999999999,68
l_TOP70,0.0,0.9999999999999999,69
l_TOP69,0.0,0.9999999999999999,70
l_TOP68,0.0,0.9999999999999999,71
l_TOP66,0.0,0.9999999999999999,72
l_TOP52,0.0,0.9999999999999999,73
l_TOP65,0.0,0.9999999999999999,74
l_TOP64,0.0,0.9999999999999999,75
l_TOP61,0.0,0.9999999999999999,76
l_TOP60,0.0,0.9999999999999999,77
l_TOP6,0.0,0.9999999999999999,78
l_TOP59,0.0,0.9999999999999999,79
l_TOP71,0.0,0.9999999999999999,80
l_CLI1,0.0,0.9999999999999999,81
u_CLI59,0.0,0.9999999999999999,82
u_TOP119,0.0,0.9999999999999999,83
u_TOP15,0.0,0.9999999999999999,84
u_TOP143,0.0,0.9999999999999999,85
u_TOP139,0.0,0.9999999999999999,86
u_TOP135,0.0,0.9999999999999999,87
u_TOP130,0.0,0.9999999999999999,88
u_TOP122,0.0,0.9999999999999999,89
u_TOP117,0.0,0.9999999999999999,90
u_SOL7,0.0,0.9999999999999999,91
u_TOP114,0.0,0.9999999999999999,92
u_TOP113,0.0,0.9999999999999999,93
u_TOP112,0.0,0.9999999999999999,94
u_TOP111,0.0,0.9999999999999999,95
u_TOP110,0.0,0.9999999999999999,96
u_TOP11,0.0,0.9999999999999999,97
u_TOP19,0.0,0.9999999999999999,98
u_TOP23,0.0,0.9999999999999999,99
u_TOP27,0.0,0.9999999999999999,100
u_TOP31,0.0,0.9999999999999999,101
u_TOP35,0.0,0.9999999999999999,102
u_TOP39,0.0,0.9999999999999999,103
u_TOP47,0.0,0.9999999999999999,104
u_TOP51,0.0,0.9999999999999999,105
u_TOP55,0.0,0.9999999999999999,106
u_TOP59,0.0,0.9999999999999999,107
u_TOP63,0.0,0.9999999999999999,108
u_TOP67,0.0,0.9999999999999999,109
u_TOP7,0.0,0.9999999999999999,110
u_TOP71,0.0,0.9999999999999999,111
u_TOP83,0.0,0.9999999999999999,112
u_TOP91,0.0,0.9999999999999999,113
u_TOP95,0.0,0.9999999999999999,114
u_TOP103,0.0,0.9999999999999999,115
u_SOL59,0.0,0.9999999999999999,116
u_CLI7,0.0,0.9999999999999999,117
u_LAC14,0.0,0.9999999999999999,118
u_LAC21,0.0,0.9999999999999999,119
u_LAC20,0.0,0.9999999999999999,120
u_LAC19,0.0,0.9999999999999999,121
u_LAC18,0.0,0.9999999999999999,122
u_LAC16,0.0,0.9999999999999999,123
u_LAC15,0.0,0.9999999999999999,124
u_LAC13,0.0,0.9999999999999999,125
u_SOL55,0.0,0.9999999999999999,126
u_LAC11,0.0,0.9999999999999999,127
u_LAC10,0.0,0.9999999999999999,128
u_LAC1,0.0,0.9999999999999999,129
l_TOP19,0.0,0.9999999999999999,130
u_CLI75,0.0,0.9999999999999999,131
u_CLI71,0.0,0.9999999999999999,132
u_LAC22,0.0,0.9999999999999999,133
u_LAC3,0.0,0.9999999999999999,134
u_LAC4,0.0,0.9999999999999999,135
u_LAC5,0.0,0.9999999999999999,136
u_LAC7,0.0,0.9999999999999999,137
u_LAC8,0.0,0.9999999999999999,138
u_LAC9,0.0,0.9999999999999999,139
u_SOL11,0.0,0.9999999999999999,140
u_SOL15,0.0,0.9999999999999999,141
u_SOL19,0.0,0.9999999999999999,142
u_SOL3,0.0,0.9999999999999999,143
u_SOL31,0.0,0.9999999999999999,144
u_SOL35,0.0,0.9999999999999999,145
u_SOL39,0.0,0.9999999999999999,146
u_SOL43,0.0,0.9999999999999999,147
u_SOL47,0.0,0.9999999999999999,148
u_SOL51,0.0,0.9999999999999999,149
l_TOP2,0.0,0.9999999999999999,150
l_TOP15,0.0,0.9999999999999999,151
l_TOP18,0.0,0.9999999999999999,152
l_LAC6,0.0,0.9999999999999999,153
l_SOL13,0.0,0.9999999999999999,154
l_SOL12,0.0,0.9999999999999999,155
l_SOL1,0.0,0.9999999999999999,156
l_LAC9,0.0,0.9999999999999999,157
l_LAC8,0.0,0.9999999999999999,158
l_LAC7,0.0,0.9999999999999999,159
l_LAC4,0.0,0.9999999999999999,160
l_SOL15,0.0,0.9999999999999999,161
l_LAC3,0.0,0.9999999999999999,162
l_LAC21,0.0,0.9999999999999999,163
l_LAC20,0.0,0.9999999999999999,164
l_LAC2,0.0,0.9999999999999999,165
l_LAC19,0.0,0.9999999999999999,166
l_LAC18,0.0,0.9999999999999999,167
l_SOL14,0.0,0.9999999999999999,168
l_SOL16,0.0,0.9999999999999999,169
l_SOL32,0.0,0.9999999999999999,170
l_SOL24,0.0,0.9999999999999999,171
l_SOL3,0.0,0.9999999999999999,172
l_SOL29,0.0,0.9999999999999999,173
l_SOL28,0.0,0.9999999999999999,174
l_SOL27,0.0,0.9999999999999999,175
l_SOL26,0.0,0.9999999999999999,176
l_SOL25,0.0,0.9999999999999999,177
l_SOL23,0.0,0.9999999999999999,178
l_SOL17,0.0,0.9999999999999999,179
l_SOL22,0.0,0.9999999999999999,180
l_SOL21,0.0,0.9999999999999999,181
l_SOL20,0.0,0.9999999999999999,182
l_SOL2,0.0,0.9999999999999999,183
l_SOL19,0.0,0.9999999999999999,184
l_SOL18,0.0,0.9999999999999999,185
l_LAC16,0.0,0.9999999999999999,186
l_LAC15,0.0,0.9999999999999999,187
l_LAC13,0.0,0.9999999999999999,188
l_CLI32,0.0,0.9999999999999999,189
l_CLI44,0.0,0.9999999999999999,190
l_CLI40,0.0,0.9999999999999999,191
l_CLI4,0.0,0.9999999999999999,192
l_CLI37,0.0,0.9999999999999999,193
l_CLI36,0.0,0.9999999999999999,194
l_CLI33,0.0,0.9999999999999999,195
l_CLI28,0.0,0.9999999999999999,196
l_LAC12,0.0,0.9999999999999999,197
l_CLI24,0.0,0.9999999999999999,198
l_CLI21,0.0,0.9999999999999999,199
l_CLI20,0.0,0.9999999999999999,200
l_CLI17,0.0,0.9999999999999999,201
l_CLI16,0.0,0.9999999999999999,202
l_CLI14,0.0,0.9999999999999999,203
l_CLI45,0.0,0.9999999999999999,204
l_CLI48,0.0,0.9999999999999999,205
l_CLI49,0.0,0.9999999999999999,206
l_CLI52,0.0,0.9999999999999999,207
l_CLI53,0.0,0.9999999999999999,208
l_CLI56,0.0,0.9999999999999999,209
l_CLI6,0.0,0.9999999999999999,210
l_CLI60,0.0,0.9999999999999999,211
l_CLI69,0.0,0.9999999999999999,212
l_CLI72,0.0,0.9999999999999999,213
l_CLI73,0.0,0.9999999999999999,214
l_CLI76,0.0,0.9999999999999999,215
l_CLI8,0.0,0.9999999999999999,216
l_CLI9,0.0,0.9999999999999999,217
l_LAC1,0.0,0.9999999999999999,218
l_LAC10,0.0,0.9999999999999999,219
l_LAC11,0.0,0.9999999999999999,220
l_SOL30,0.0,0.9999999999999999,221
l_SOL33,0.0,0.9999999999999999,222
l_TOP17,0.0,0.9999999999999999,223
l_TOP124,0.0,0.9999999999999999,224
l_TOP13,0.0,0.9999999999999999,225
l_TOP129,0.0,0.9999999999999999,226
l_TOP128,0.0,0.9999999999999999,227
l_TOP127,0.0,0.9999999999999999,228
l_TOP126,0.0,0.9999999999999999,229
l_TOP125,0.0,0.9999999999999999,230
l_TOP12,0.0,0.9999999999999999,231
l_TOP131,0.0,0.9999999999999999,232
l_TOP119,0.0,0.9999999999999999,233
l_TOP118,0.0,0.9999999999999999,234
l_TOP116,0.0,0.9999999999999999,235
l_TOP113,0.0,0.9999999999999999,236
l_TOP112,0.0,0.9999999999999999,237
l_TOP111,0.0,0.9999999999999999,238
l_TOP130,0.0,0.9999999999999999,239
l_TOP132,0.0,0.9999999999999999,240
l_SOL34,0.0,0.9999999999999999,241
l_TOP140,0.0,0.9999999999999999,242
l_TOP16,0.0,0.9999999999999999,243
l_CLI12,0.0,0.9999999999999999,244
l_TOP144,0.0,0.9999999999999999,245
l_TOP143,0.0,0.9999999999999999,246
l_TOP142,0.0,0.9999999999999999,247
l_TOP141,0.0,0.9999999999999999,248
l_TOP14,0.0,0.9999999999999999,249
l_TOP133,0.0,0.9999999999999999,250
l_TOP139,0.0,0.9999999999999999,251
l_TOP138,0.0,0.9999999999999999,252
l_TOP137,0.0,0.9999999999999999,253
l_TOP136,0.0,0.9999999999999999,254
l_TOP135,0.0,0.9999999999999999,255
l_TOP134,0.0,0.9999999999999999,256
l_TOP108,0.0,0.9999999999999999,257
l_TOP107,0.0,0.9999999999999999,258
l_TOP106,0.0,0.9999999999999999,259
l_SOL44,0.0,0.9999999999999999,260
l_SOL51,0.0,0.9999999999999999,261
l_SOL5,0.0,0.9999999999999999,262
l_SOL48,0.0,0.9999999999999999,263
l_SOL47,0.0,0.9999999999999999,264
l_SOL46,0.0,0.9999999999999999,265
l_SOL45,0.0,0.9999999999999999,266
l_SOL42,0.0,0.9999999999999999,267
l_TOP105,0.0,0.9999999999999999,268
l_SOL40,0.0,0.9999999999999999,269
l_SOL4,0.0,0.9999999999999999,270
l_SOL39,0.0,0.9999999999999999,271
l_SOL38,0.0,0.9999999999999999,272
l_SOL37,0.0,0.9999999999999999,273
l_SOL36,0.0,0.9999999999999999,274
l_SOL53,0.0,0.9999999999999999,275
l_SOL54,0.0,0.9999999999999999,276
l_SOL55,0.0,0.9999999999999999,277
l_SOL56,0.0,0.9999999999999999,278
l_SOL57,0.0,0.9999999999999999,279
l_SOL58,0.0,0.9999999999999999,280
l_SOL59,0.0,0.9999999999999999,281
l_SOL6,0.0,0.9999999999999999,282
l_SOL60,0.0,0.9999999999999999,283
l_SOL7,0.0,0.9999999999999999,284
l_SOL8,0.0,0.9999999999999999,285
l_SOL9,0.0,0.9999999999999999,286
l_TOP1,0.0,0.9999999999999999,287
l_TOP10,0.0,0.9999999999999999,288
l_TOP101,0.0,0.9999999999999999,289
l_TOP103,0.0,0.9999999999999999,290
l_TOP104,0.0,0.9999999999999999,291
u_TOP99,0.0,0.9999999999999999,292
