variable,importance,cumulative,rank
l_CLI38,0.6419337019046383,0.6419337019046383,1
l_CLI57,0.1559608502550204,0.7978945521596587,2
l_CLI14,0.06538687243235827,0.863281424592017,3
l_TOP109,0.04278728328340358,0.9060687078754205,4
l_CLI49,0.016741254830016775,0.9228099627054372,5
l_CLI66,0.016402154504005888,0.9392121172094431,6
l_CLI18,0.008395503113898728,0.9476076203233418,7
l_CLI30,0.008042632629480266,0.955650252952822,8
l_SOL9,0.007232726352839861,0.9628829793056619,9
l_TOP102,0.006917561408636016,0.9698005407142979,10
l_CLI33,0.005156257010979397,0.9749567977252773,11
l_SOL17,0.0037114022708942987,0.9786681999961716,12
l_LAC7,0.002969858175105397,0.981638058171277,13
l_TOP124,0.002665530441836217,0.9843035886131133,14
l_CLI70,0.002370206821246338,0.9866737954343596,15
l_CLI2,0.0019341415730730295,0.9886079370074327,16
l_SOL59,0.0018316728020312402,0.9904396098094639,17
l_CLI6,0.001581283570550364,0.9920208933800142,18
l_LAC13,0.0010881464379997841,0.993109039818014,19
l_SOL4,0.0009862066705360836,0.9940952464885501,20
l_CLI9,0.0009287468801597622,0.9950239933687098,21
l_TOP107,0.0009042630091778677,0.9959282563778877,22
l_SOL8,0.0008176120880861228,0.9967458684659739,23
l_TOP79,0.0005682880232458753,0.9973141564892197,24
l_CLI41,0.0004731041579100737,0.9977872606471297,25
l_SOL20,0.00041294282378828543,0.998200203470918,26
l_TOP112,0.0004009528717229691,0.9986011563426409,27
l_TOP92,0.0004009528717229194,0.9990021092143638,28
l_SOL48,0.0002504396587122688,0.9992525488730761,29
l_SOL7,0.0002367164121124911,0.9994892652851887,30
l_CLI46,0.00023665065693650723,0.9997259159421251,31
l_TOP137,0.00023371096300866867,0.9999596269051337,32
l_TOP40,4.037309485988231e-05,0.9999999999999937,33
l_TOP111,5.147101945598327e-15,0.9999999999999988,34
l_SOL32,6.886531070253717e-16,0.9999999999999994,35
l_TOP39,3.4176915108613706e-16,0.9999999999999998,36
l_SOL21,3.2429030803834323e-17,0.9999999999999998,37
l_TOP76,6.525330933720506e-18,0.9999999999999998,38
l_CLI32,5.5102794551417596e-18,0.9999999999999998,39
l_TOP15,1.581898408174668e-19,0.9999999999999998,40
l_TOP17,0.0,0.9999999999999998,41
l_TOP9,0.0,0.9999999999999998,42
l_TOP143,0.0,0.9999999999999998,43
l_TOP144,0.0,0.9999999999999998,44
l_TOP142,0.0,0.9999999999999998,45
l_TOP141,0.0,0.9999999999999998,46
l_TOP140,0.0,0.9999999999999998,47
l_TOP14,0.0,0.9999999999999998,48
l_TOP139,0.0,0.9999999999999998,49
l_TOP138,0.0,0.9999999999999998,50
l_TOP16,0.0,0.9999999999999998,51
l_TOP132,0.0,0.9999999999999998,52
l_TOP136,0.0,0.9999999999999998,53
l_TOP135,0.0,0.9999999999999998,54
l_TOP116,0.0,0.9999999999999998,55
l_TOP118,0.0,0.9999999999999998,56
l_TOP93,0.0,0.9999999999999998,57
l_TOP119,0.0,0.9999999999999998,58
l_TOP91,0.0,0.9999999999999998,59
l_TOP125,0.0,0.9999999999999998,60
l_TOP126,0.0,0.9999999999999998,61
l_TOP90,0.0,0.9999999999999998,62
l_TOP127,0.0,0.9999999999999998,63
l_TOP128,0.0,0.9999999999999998,64
l_TOP129,0.0,0.9999999999999998,65
l_TOP130,0.0,0.9999999999999998,66
l_TOP131,0.0,0.9999999999999998,67
l_TOP133,0.0,0.9999999999999998,68
l_TOP134,0.0,0.9999999999999998,69
l_TOP18,0.0,0.9999999999999998,70
l_TOP73,0.0,0.9999999999999998,71
l_TOP19,0.0,0.9999999999999998,72
l_TOP2,0.0,0.9999999999999998,73
l_TOP49,0.0,0.9999999999999998,74
l_TOP5,0.0,0.9999999999999998,75
l_TOP51,0.0,0.9999999999999998,76
l_TOP52,0.0,0.9999999999999998,77
l_TOP53,0.0,0.9999999999999998,78
l_TOP59,0.0,0.9999999999999998,79
l_TOP6,0.0,0.9999999999999998,80
l_TOP60,0.0,0.9999999999999998,81
l_TOP63,0.0,0.9999999999999998,82
l_TOP64,0.0,0.9999999999999998,83
l_TOP65,0.0,0.9999999999999998,84
l_TOP66,0.0,0.9999999999999998,85
l_TOP67,0.0,0.9999999999999998,86
l_TOP68,0.0,0.9999999999999998,87
l_TOP75,0.0,0.9999999999999998,88
l_TOP69,0.0,0.9999999999999998,89
l_TOP71,0.0,0.9999999999999998,90
l_TOP48,0.0,0.9999999999999998,91
l_TOP47,0.0,0.9999999999999998,92
l_TOP45,0.0,0.9999999999999998,93
l_TOP89,0.0,0.9999999999999998,94
l_TOP20,0.0,0.9999999999999998,95
l_TOP21,0.0,0.9999999999999998,96
l_TOP74,0.0,0.9999999999999998,97
l_TOP23,0.0,0.9999999999999998,98
l_TOP24,0.0,0.9999999999999998,99
l_TOP27,0.0,0.9999999999999998,100
l_TOP28,0.0,0.9999999999999998,101
l_TOP3,0.0,0.9999999999999998,102
l_TOP44,0.0,0.9999999999999998,103
l_TOP32,0.0,0.9999999999999998,104
l_TOP38,0.0,0.9999999999999998,105
l_TOP4,0.0,0.9999999999999998,106
l_TOP41,0.0,0.9999999999999998,107
l_TOP83,0.0,0.9999999999999998,108
l_TOP42,0.0,0.9999999999999998,109
l_TOP43,0.0,0.9999999999999998,110
l_TOP22,0.0,0.9999999999999998,111
l_CLI12,0.0,0.9999999999999998,112
l_TOP108,0.0,0.9999999999999998,113
l_LAC10,0.0,0.9999999999999998,114
l_LAC12,0.0,0.9999999999999998,115
l_LAC15,0.0,0.9999999999999998,116
l_LAC16,0.0,0.9999999999999998,117
l_LAC17,0.0,0.9999999999999998,118
l_LAC18,0.0,0.9999999999999998,119
l_LAC19,0.0,0.9999999999999998,120
l_LAC2,0.0,0.9999999999999998,121
l_LAC20,0.0,0.9999999999999998,122
l_LAC21,0.0,0.9999999999999998,123
l_LAC3,0.0,0.9999999999999998,124
l_LAC4,0.0,0.9999999999999998,125
l_LAC5,0.0,0.9999999999999998,126
l_LAC6,0.0,0.9999999999999998,127
l_LAC8,0.0,0.9999999999999998,128
l_LAC9,0.0,0.9999999999999998,129
l_SOL1,0.0,0.9999999999999998,130
l_SOL10,0.0,0.9999999999999998,131
l_LAC11,0.0,0.9999999999999998,132
l_LAC1,0.0,0.9999999999999998,133
l_SOL14,0.0,0.9999999999999998,134
l_CLI8,0.0,0.9999999999999998,135
l_CLI16,0.0,0.9999999999999998,136
l_CLI20,0.0,0.9999999999999998,137
l_CLI21,0.0,0.9999999999999998,138
l_CLI24,0.0,0.9999999999999998,139
l_CLI26,0.0,0.9999999999999998,140
l_CLI28,0.0,0.9999999999999998,141
